9600	100	2.275	1.159
9700	100	2.276	1.159
9800	100	2.279	1.159
9900	100	2.277	1.159
10000	100	2.282	1.16
10100	100	2.357	1.17
10200	100	2.366	1.172
10300	100	2.381	1.175
10400	100	2.403	1.177
10500	100	2.423	1.179
10600	100	2.436	1.181
10700	100	2.446	1.183
10800	100	2.447	1.185
10900	100	2.434	1.188
11000	100	2.52	1.19
11100	100	2.513	1.188
11200	100	2.482	1.187
11300	100	2.442	1.186
11400	100	2.47	1.185
11500	100	2.46	1.184
11600	100	2.45	1.182
11700	100	2.44	1.181
11800	100	2.43	1.18
11900	100	2.42	1.179
12000	100	2.411	1.177
12100	100	2.413	1.178
12200	100	2.415	1.178
12300	100	2.417	1.178
12400	100	2.42	1.179
12500	100	2.422	1.179
12600	100	2.424	1.179
12700	100	2.426	1.179
12800	100	2.429	1.18
12900	100	2.431	1.18
13000	100	2.433	1.18
13100	100	2.437	1.181
13200	100	2.441	1.181
13300	100	2.445	1.182
13400	100	2.448	1.182
13500	100	2.452	1.183
13600	100	2.456	1.183
13700	100	2.46	1.184
13800	100	2.464	1.184
13900	100	2.468	1.185
14000	100	2.471	1.185
14100	100	2.478	1.186
14200	100	2.485	1.187
14300	100	2.492	1.188
14400	100	2.499	1.188
14500	100	2.506	1.189
14600	100	2.513	1.19
14700	100	2.52	1.191
14800	100	2.527	1.192
14900	100	2.534	1.192
15000	100	2.541	1.193
15100	100	2.542	1.193
15200	100	2.544	1.194
15300	100	2.545	1.194
15400	100	2.546	1.194
15500	100	2.547	1.194
15600	100	2.548	1.194
15700	100	2.549	1.194
15800	100	2.551	1.194
15900	100	2.552	1.194
16000	100	2.553	1.195
16100	100	2.555	1.195
16200	100	2.557	1.195
16300	100	2.559	1.195
16400	100	2.561	1.196
16500	100	2.563	1.196
16600	100	2.565	1.196
16700	100	2.568	1.196
16800	100	2.57	1.197
16900	100	2.572	1.197
17000	100	2.574	1.197
17100	100	2.571	1.197
17200	100	2.568	1.196
17300	100	2.565	1.196
17400	100	2.562	1.196
17500	100	2.56	1.195
17600	100	2.557	1.195
17700	100	2.554	1.195
17800	100	2.551	1.194
17900	100	2.548	1.194
18000	100	2.545	1.194
18100	100	2.546	1.194
18200	100	2.547	1.194
18300	100	2.547	1.194
18400	100	2.548	1.194
18500	100	2.548	1.194
18600	100	2.549	1.194
18700	100	2.549	1.194
18800	100	2.55	1.194
18900	100	2.551	1.194
19000	100	2.551	1.194
19100	100	2.552	1.195
19200	100	2.554	1.195
19300	100	2.555	1.195
19400	100	2.556	1.195
19500	100	2.557	1.195
19600	100	2.558	1.195
19700	100	2.56	1.195
19800	100	2.561	1.196
19900	100	2.562	1.196
20000	100	2.563	1.196
20100	100	2.564	1.196
20200	100	2.564	1.196
20300	100	2.564	1.196
20400	100	2.565	1.196
20500	100	2.565	1.196
20600	100	2.566	1.196
20700	100	2.566	1.196
20800	100	2.566	1.196
20900	100	2.567	1.196
21000	100	2.567	1.196
21100	100	2.574	1.197
21200	100	2.58	1.198
21300	100	2.586	1.198
21400	100	2.593	1.199
21500	100	2.599	1.2
21600	100	2.606	1.2
21700	100	2.612	1.201
21800	100	2.618	1.201
21900	100	2.625	1.201
22000	100	2.631	1.201
22100	100	2.633	1.201
22200	100	2.635	1.201
22300	100	2.637	1.201
22400	100	2.639	1.201
22500	100	2.64	1.201
22600	100	2.642	1.201
22700	100	2.644	1.201
22800	100	2.646	1.201
22900	100	2.648	1.201
23000	100	2.65	1.201
23100	100	2.65	1.201
23200	100	2.651	1.201
23300	100	2.651	1.201
23400	100	2.651	1.201
23500	100	2.652	1.201
23600	100	2.652	1.201
23700	100	2.652	1.201
23800	100	2.653	1.201
23900	100	2.653	1.201
24000	100	2.654	1.201
24100	100	2.648	1.201
24200	100	2.643	1.201
24300	100	2.637	1.201
24400	100	2.631	1.201
24500	100	2.626	1.201
24600	100	2.62	1.201
24700	100	2.615	1.201
24800	100	2.609	1.201
24900	100	2.604	1.2
25000	100	2.598	1.2
25100	100	2.602	1.2
25200	100	2.606	1.201
25300	100	2.61	1.201
25400	100	2.614	1.201
25500	100	2.618	1.201
25600	100	2.622	1.201
25700	100	2.626	1.201
25800	100	2.629	1.201
25900	100	2.633	1.201
26000	100	2.637	1.201
26100	100	2.641	1.201
26200	100	2.644	1.201
26300	100	2.648	1.201
26400	100	2.651	1.201
26500	100	2.655	1.201
26600	100	2.658	1.201
26700	100	2.662	1.201
26800	100	2.666	1.201
26900	100	2.669	1.201
27000	100	2.673	1.201
27100	100	2.679	1.201
27200	100	2.685	1.201
27300	100	2.691	1.201
27400	100	2.697	1.201
27500	100	2.703	1.201
27600	100	2.709	1.201
27700	100	2.715	1.201
27800	100	2.721	1.201
27900	100	2.727	1.201
28000	100	2.733	1.201
28100	100	2.732	1.201
28200	100	2.73	1.201
28300	100	2.729	1.201
28400	100	2.728	1.201
28500	100	2.726	1.201
28600	100	2.725	1.201
28700	100	2.724	1.201
28800	100	2.722	1.201
28900	100	2.721	1.201
29000	100	2.72	1.201
29100	100	2.716	1.201
29200	100	2.713	1.201
29300	100	2.709	1.201
29400	100	2.705	1.201
29500	100	2.701	1.201
29600	100	2.698	1.201
29700	100	2.694	1.201
29800	100	2.69	1.201
29900	100	2.686	1.201
30000	100	2.683	1.201
